transaction_id,amount,transaction_type,time_of_day,customer_id,location,flagged_fraud
4235,219.13183708906533,refund,morning,616,in-store,no
4236,3164.573780982465,refund,morning,528,in-store,no
4237,578.2451637986891,credit,morning,608,in-store,no
4238,7667.607889054056,credit,night,293,online,no
4239,7024.053466596788,debit,night,146,in-store,no
4240,3320.2086651758073,refund,night,404,in-store,no
4241,6759.872393048659,refund,night,814,online,no
4242,3965.412889697539,credit,night,2,in-store,no
4243,7564.975376310119,refund,morning,119,online,no
4244,4547.294790739694,debit,afternoon,855,in-store,no
4245,4128.674481038339,debit,night,606,in-store,no
4246,9347.951855728126,refund,afternoon,191,in-store,no
4247,2516.282207908095,credit,evening,3,in-store,no
4248,1213.2689265656886,refund,evening,942,online,no
4249,5849.585701461987,debit,night,487,online,no
4250,9693.524904718948,credit,evening,623,online,no
4251,3784.613745134595,refund,afternoon,177,in-store,no
4252,629.7472686515274,credit,evening,257,in-store,no
4253,3399.659620422579,credit,evening,873,in-store,no
4254,5064.257226652388,debit,afternoon,534,online,no
4255,1627.610836255815,credit,evening,477,in-store,no
4256,6584.441158384356,refund,night,398,online,yes
4257,9977.516396211904,credit,afternoon,496,online,no
4258,4522.877365054624,credit,afternoon,220,online,no
4259,3553.7382817348243,refund,morning,981,in-store,no
4260,4013.0346266763217,debit,morning,173,in-store,no
4261,1160.3103221680594,debit,afternoon,736,in-store,no
4262,8833.903278247975,refund,afternoon,390,in-store,no
4263,4154.108298658306,refund,morning,502,online,no
4264,3878.871370134165,debit,night,577,online,no
4265,6600.305826575439,credit,evening,789,in-store,no
4266,4425.913875101924,refund,evening,761,in-store,no
4267,6485.852353390382,credit,evening,260,in-store,no
4268,623.8484384065672,refund,afternoon,131,online,no
4269,8139.096203785052,debit,night,113,in-store,no
4270,9405.634489265232,credit,morning,798,online,no
4271,6491.166207732265,credit,night,799,online,no
4272,9546.11362929952,refund,night,930,online,no
4273,1522.8088205559334,credit,evening,723,online,no
4274,4779.387732908734,refund,morning,20,online,no
4275,6022.0492721150185,debit,night,215,online,no
4276,5821.5491077376555,credit,morning,310,online,no
4277,4020.603173099542,refund,afternoon,251,in-store,no
4278,3387.463249568951,credit,evening,488,in-store,no
4279,1276.9719852786839,refund,morning,382,in-store,no
4280,3923.507081117159,refund,afternoon,409,online,no
4281,1634.9815429037965,refund,afternoon,271,online,no
4282,7346.313108157262,debit,afternoon,934,in-store,no
4283,2096.221045590954,credit,night,407,online,no
4284,595.0673997924932,debit,night,692,online,yes
4285,5528.137716794171,refund,evening,194,online,no
4286,5956.345029866822,refund,evening,441,online,no
4287,8720.41148219225,debit,afternoon,313,online,yes
4288,5774.0463080526415,debit,evening,79,online,no
4289,3461.353728697223,credit,night,180,online,no
4290,8032.088696447942,refund,evening,675,online,no
4291,5407.386142942337,debit,morning,714,online,no
4292,802.0100434656056,refund,night,14,online,no
4293,5662.847097529334,refund,afternoon,859,online,no
4294,9081.105268762407,credit,afternoon,246,online,no
4295,3969.1631287272235,credit,evening,14,in-store,no
4296,2970.2947609790026,credit,night,99,online,no
4297,1443.2598756100203,debit,afternoon,33,online,no
4298,1522.9407641342195,refund,afternoon,436,in-store,no
4299,4333.387128574771,debit,night,257,in-store,no
4300,5960.84144337368,debit,night,34,in-store,no
4301,815.3478976443215,credit,afternoon,19,online,no
4302,9396.290204361405,refund,evening,664,online,no
4303,7553.784838277507,refund,evening,260,in-store,no
4304,5870.37294365379,credit,evening,676,in-store,no
4305,8286.10232268052,refund,morning,589,in-store,no
4306,811.0657005530118,credit,night,826,online,no
4307,4773.620388553913,debit,afternoon,416,online,no
4308,6304.630337348018,debit,morning,137,in-store,no
4309,8288.242532121709,credit,evening,359,online,no
4310,7836.860904892184,debit,morning,720,online,no
4311,2777.9218046368624,debit,afternoon,754,in-store,no
4312,9409.392893896451,credit,afternoon,579,in-store,no
4313,1252.2149558943947,debit,night,116,in-store,no
4314,8752.58485002531,refund,evening,404,online,no
4315,9709.693093550139,debit,evening,202,online,no
4316,1779.7636969940295,credit,morning,376,online,no
4317,7223.439981395815,refund,evening,250,online,no
4318,412.45233259220464,refund,morning,446,online,no
4319,4060.174023140158,debit,afternoon,954,in-store,no
4320,5167.6701589847635,refund,afternoon,278,online,no
4321,5810.645806837244,credit,afternoon,112,online,no
4322,9360.01311000311,refund,afternoon,963,in-store,no
4323,6725.784366069005,debit,afternoon,843,in-store,no
4324,4817.966732680177,debit,morning,473,in-store,no
4325,8098.653612296234,refund,afternoon,746,in-store,no
4326,9505.822881334545,credit,morning,688,online,no
4327,230.4408253360855,credit,afternoon,392,online,no
4328,9825.387509837827,debit,morning,969,in-store,no
4329,870.4600692461665,debit,morning,143,online,no
4330,8145.723924894926,credit,morning,32,in-store,no
4331,2810.544177988611,refund,evening,181,online,no
4332,1330.4747809611788,refund,morning,579,online,no
4333,4404.157840741211,refund,morning,516,online,no
4334,6443.126228681659,refund,afternoon,798,in-store,no
4335,3815.7089317845152,credit,morning,269,in-store,no
4336,555.1084287441626,debit,morning,236,online,no
4337,5998.616785190579,debit,night,277,online,no
4338,9025.00872834564,refund,evening,553,in-store,no
4339,3838.3215058130445,credit,night,633,in-store,no
4340,2171.164448531962,credit,afternoon,275,online,no
4341,4431.3476858688255,refund,evening,743,online,no
4342,493.1434833773209,refund,evening,816,in-store,no
4343,8206.670968957946,refund,night,86,online,no
4344,8265.144701392366,debit,evening,63,in-store,no
4345,5884.1246296619875,refund,night,404,in-store,yes
4346,3537.497860494511,debit,morning,192,online,no
4347,7999.835810813375,credit,night,293,online,no
4348,5551.323377635788,credit,evening,31,online,no
4349,8261.063762414662,debit,evening,330,in-store,no
4350,6318.273337904376,debit,afternoon,658,in-store,no
4351,7846.210677395845,debit,afternoon,107,in-store,no
4352,5989.644302245422,debit,afternoon,871,online,no
4353,4147.269271474505,refund,afternoon,622,online,no
4354,9579.879140662115,credit,evening,276,in-store,no
4355,5415.727110539659,refund,afternoon,722,in-store,no
4356,6054.844290219979,debit,night,651,online,no
4357,2212.671517753345,refund,morning,598,in-store,no
4358,6260.251386378492,refund,evening,556,online,no
4359,5720.360418334609,credit,afternoon,82,online,no
4360,1856.5355954907793,refund,evening,64,in-store,no
4361,605.2751025579057,credit,afternoon,890,in-store,no
4362,6047.549603950563,debit,evening,930,in-store,no
4363,7639.285770809702,refund,afternoon,855,in-store,no
4364,5238.779695510862,debit,morning,833,in-store,no
4365,2275.4585269432605,credit,afternoon,567,online,no
4366,6668.554547163419,debit,night,586,in-store,no
4367,810.2562088299264,debit,evening,885,online,no
4368,4423.918710971527,credit,evening,129,in-store,no
4369,1642.0339164002178,debit,night,256,in-store,no
4370,1852.7459200882347,debit,night,934,in-store,no
4371,2030.9165520904544,debit,morning,231,in-store,no
4372,3873.2034998693393,refund,evening,497,in-store,no
4373,520.9905541477723,debit,morning,137,in-store,no
4374,3983.956474881691,credit,evening,863,online,no
4375,5121.957396675862,refund,evening,455,in-store,no
4376,4838.109906813589,refund,morning,913,in-store,no
4377,3834.0131630263754,credit,evening,355,in-store,no
4378,8393.074614626817,debit,evening,624,in-store,no
4379,1461.813657280836,refund,morning,485,online,no
4380,5061.910470375926,refund,afternoon,820,online,no
4381,629.7937553959774,refund,morning,146,online,no
4382,720.8452319903183,debit,evening,959,online,no
4383,5742.919838274192,refund,night,33,online,no
4384,5664.524064629331,credit,afternoon,260,online,no
4385,8781.554793316125,debit,night,87,in-store,no
4386,5583.158019844131,credit,afternoon,843,in-store,no
4387,9598.312293844454,credit,night,948,online,no
4388,496.4615355152984,refund,afternoon,265,in-store,no
4389,989.0967709596033,refund,morning,832,in-store,no
4390,450.2179570881101,refund,afternoon,542,in-store,no
4391,1860.9157348320648,credit,afternoon,392,in-store,no
4392,5417.288408307364,debit,afternoon,232,in-store,no
4393,6459.266092460006,refund,evening,901,online,no
4394,465.39572790720126,refund,night,588,online,no
4395,9460.249189557537,credit,morning,447,online,no
4396,8423.232112737307,debit,night,129,online,no
4397,2973.1586967493604,credit,night,271,online,no
4398,781.1034269624149,refund,morning,89,online,no
4399,1707.1718614583822,credit,evening,466,in-store,no
4400,1278.174693412177,refund,afternoon,934,online,no
4401,1241.604955196479,debit,evening,170,in-store,no
4402,5190.431269770682,credit,evening,128,in-store,no
4403,2466.0159505090687,refund,afternoon,174,online,no
4404,3587.815768126153,refund,night,949,online,no
4405,9895.158280509382,refund,afternoon,26,online,no
4406,6846.2993467641945,refund,morning,573,in-store,no
4407,9490.316863799544,credit,afternoon,511,online,no
4408,1434.1399847808248,refund,night,488,online,no
4409,3827.573353577367,credit,evening,891,online,no
4410,5551.7707147907195,refund,evening,579,in-store,no
4411,776.8130382684927,credit,afternoon,950,online,no
4412,51.832561843299075,credit,morning,406,online,no
4413,6707.6389946312065,refund,night,26,in-store,no
4414,6421.776972846339,refund,evening,83,in-store,no
4415,4113.780211896122,refund,afternoon,364,in-store,no
4416,4901.544319560006,refund,morning,367,online,no
4417,4160.275575914975,debit,morning,60,online,no
4418,249.81039800043968,refund,evening,551,in-store,no
4419,3360.36234611245,refund,evening,635,online,no
4420,1779.0517314189253,refund,night,292,in-store,no
4421,993.2576491226737,credit,morning,789,in-store,no
4422,9567.637134554605,refund,night,937,in-store,no
4423,5997.603653171234,credit,morning,886,in-store,no
4424,7289.27627952366,credit,morning,816,in-store,no
4425,3160.483795228514,credit,afternoon,794,online,no
4426,3937.539823645212,credit,evening,191,online,no
4427,2376.8706990282676,debit,morning,461,online,no
4428,978.6870529445932,refund,night,804,online,no
4429,1798.5260580414222,credit,evening,664,in-store,no
4430,7977.165312511894,refund,night,896,online,no
4431,6778.68259378592,credit,evening,233,in-store,no
4432,5473.819471094915,debit,evening,474,in-store,no
4433,4756.147829939013,credit,morning,405,online,no
4434,9225.118493724684,refund,afternoon,658,online,no
4435,736.6221283088973,refund,morning,271,in-store,no
4436,2813.2021242467804,debit,evening,847,online,no
4437,3505.8791571714332,refund,morning,134,online,no
4438,7826.43386400575,refund,morning,171,online,no
4439,9925.221055418093,credit,evening,415,online,no
4440,2414.298442423959,refund,evening,28,in-store,no
4441,8744.330268029435,credit,morning,136,in-store,no
4442,8307.921376713595,debit,morning,925,online,no
4443,2254.3274024412485,refund,morning,405,in-store,no
4444,3999.3324761902336,credit,night,977,in-store,no
4445,4102.631964232266,refund,morning,888,online,no
4446,9782.424478580317,credit,night,505,online,no
4447,1817.1100947751943,debit,afternoon,241,in-store,no
4448,7993.588131336773,credit,night,856,in-store,yes
4449,3348.585214589368,refund,morning,954,in-store,no
4450,7311.394754303842,credit,afternoon,444,online,no
4451,4205.909932913672,refund,night,434,in-store,no
4452,5787.814033534235,debit,night,228,in-store,no
4453,8327.791615528049,credit,evening,509,online,yes
4454,8043.613994189002,refund,afternoon,799,in-store,no
4455,8665.567603561605,refund,evening,303,online,no
4456,605.5770801931436,refund,afternoon,34,online,no
4457,6923.585024867051,credit,night,2,in-store,no
4458,1408.473893450411,credit,evening,362,online,no
4459,4164.0274945039255,credit,morning,195,online,no
4460,5490.398266396338,debit,night,606,in-store,no
4461,4033.3674526208392,refund,afternoon,840,online,no
4462,5200.920641272045,refund,afternoon,308,in-store,no
4463,9965.297824898205,debit,evening,647,online,no
4464,1360.8209639914187,debit,evening,716,online,no
4465,6757.805892910891,credit,afternoon,250,in-store,no
4466,3966.049654192296,credit,night,147,in-store,no
4467,1338.7678910842146,credit,evening,346,in-store,no
4468,1595.7802661093522,credit,morning,348,online,no
4469,9493.238331393713,credit,afternoon,254,in-store,no
4470,8797.218952150502,credit,morning,399,online,no
4471,9071.349184546068,debit,afternoon,334,in-store,no
4472,9915.412430515591,debit,morning,176,online,no
4473,2091.0707461850943,debit,night,125,in-store,no
4474,3560.8389802669767,refund,afternoon,763,online,no
4475,6695.498108949419,refund,night,398,in-store,no
4476,4843.187373207866,credit,evening,131,online,no
4477,4189.711438449552,debit,afternoon,562,online,no
4478,3584.5343808625744,refund,night,605,online,no
4479,5941.868513115088,refund,morning,892,online,no
4480,5760.178352114419,debit,night,822,in-store,no
4481,1622.9637623017584,refund,afternoon,902,online,no
4482,4722.680976809206,refund,night,945,in-store,no
4483,5539.183044336401,debit,morning,407,online,no
4484,5707.166517926591,refund,morning,732,in-store,no
4485,2108.9708571943947,debit,morning,846,online,no
4486,7425.291208600345,refund,evening,334,online,no
4487,261.73895726248566,debit,afternoon,20,in-store,no
4488,3554.7702368761948,refund,morning,205,in-store,no
4489,7804.324358870979,refund,evening,603,online,no
4490,5643.290281343469,debit,morning,956,in-store,no
4491,2619.012700783494,refund,night,355,in-store,no
4492,6952.581662237047,debit,afternoon,173,in-store,no
4493,5678.2355321191735,debit,night,189,online,no
4494,7964.473658469308,refund,evening,824,in-store,no
4495,7352.901610036335,credit,night,2,online,no
4496,6104.978141141984,refund,night,873,in-store,no
4497,4886.894976355032,credit,morning,941,in-store,no
4498,1340.489435418559,credit,night,168,online,no
4499,2620.716848674984,refund,morning,368,in-store,no
4500,4196.803734441682,credit,morning,536,in-store,no
4501,5996.999877193823,debit,afternoon,925,in-store,no
